Product Rating,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,
5,9,TRUE,"11 29, 2013",A371U0JE3SUEC4,B0002ZCBKA,"{'Size:': ' Big Kid (8-12 Years)', 'Color:': ' Chocolate'}",Colleen,"First to help with Real vs. Fake Uggs....
If you look at the Left boot inside behind the label is a reflective sticker that has Uggs written on it with Sun's which will help let you know if they are real. The same sticker should be on the box. As of 2013 Uggs changed the security feature when you turn the boot 90 degree's the sticker will change from Black to White. You can go to the Uggs website to see the pictures of the stickers and get a more detailed explanation. Depending on what year your boots are made will depend on the security feature.

Next Sizing....
I usually wear a size 7/7.5 pending on the shoe. The Uggs site tells if that if you are in between sizes to order DOWN as their boot tends to run large, torn between a Big Kids 5 or 6 I ordered the BIG Kids 5. They fit PERFECT, a little snug, snug with a thick sock on BUT.... Uggs form to your feet which is what makes them soooo comfy, so after a few wears the snugness will hug my tootsie's just right with socks on. I know some like to wear with no sock but I have to wear socks.

Now to tell you what you probably already know... Uggs... LOVES them, how could you not, they are like having pillows on your feet, they are like walking up a staircase of clouds taking you to HEAVEN. Yea they are that comfortable. When they first came out I swore I wouldn't jump on the bandwagon so much so that I would wear the EMU and BearPaws or as I would freely admit ""Fuggs"".

Uggs are without a doubt the BEST boot in this type of style, you know the sheepskin, warm & fuzzy, cozy & comfy, that you can wear with sweats, jeans or shorts because they feel that AMAZING on. I have worn BearPaw, EMU and other popular competitors and without a doubt Uggs is definitely the way to go. The popular competitors seem to over do it with either the boots are too heavy on the feet or they don't given enough support.

If you are looking to keep the feetsie's warm, want comfort and something you can wear with anything these are the boots you want. Don't settle for the knocks off whether they are they are unknowns or popular competitors. Ugg's LOVES them :)",Uggs are like having Pillows of Happiness on your Feet :),1385683200,
5,6,TRUE,"12 8, 2012",AAJ4UFSKL0WKG,B0002ZQXXQ,"{'Size:': ' Large', 'Color:': ' Passion Pink'}",canness,"Everything is super, love the color and the silky fabric.  The fit is perfect although it took me a minute to figure out the straps which cross in the back, making it a little difficult to put on.  Still its perfect for my holiday get away.",Very Cute,1354924800,
5,8,TRUE,"10 31, 2010",A1UBUBSD7M2WCG,B0002ZQXXQ,"{'Size:': ' Large', 'Color:': ' Passion Pink'}",Addrienne,"My husband ordered this for me since he is returning from deployment soon. I really love it. It feels soft and makes me feel pretty. They way it hits on the hips hide my large thighs! I love it. A bit difficult to work bc of the straps in the back but hey, you are not really going to have it on for long right ; )",So cute and sexy,1288483200,
5,9,TRUE,"02 26, 2008",A12T5NJ6ISML4A,B0002ZQXXQ,"{'Size:': ' Medium', 'Color:': ' Passion Pink'}",gofl,This item was better than described....a very soft and sexy piece of lingerie. She was very pleased and couldn't wait to wear it again. I can't wait to see her in it again!! nuff said!,Can't miss,1203984000,
5,3,TRUE,"05 23, 2013",A2N2XSLC5PW1JM,B0002ZQXXQ,"{'Size:': ' Medium', 'Color:': ' Passion Pink'}",Dominopersson,"My husband loved this little nighty--the look on his face was priceless, and I'm no spring chicken!  I bought a couple of them in different colors :-)",Very woo-woo,1369267200,
4,3,TRUE,"07 8, 2016",A3EKKJBKS8SU5Z,B0002ZYRTS,"{'Size:': ' 12 D(M) US', 'Color:': ' Brown'}",ryan,I bought these for WWII reenactments.  I have been slowly breaking them in at the office.  I wear the black version in the army so I knew to order a size down than what I normally wear.  for some reason these feel a little more narrow but I think they will break in.  The quality is outstanding,I bought these for WWII reenactments. I have been ...,1467936000,
['https://images-na.ssl-images-amazon.com/images/I/81Tak3KKJVL._SY88.jpg'],4,5,TRUE,"03 26, 2016",A2GKFAKQI57Z5A,B0002ZYRTS,"{'Size:': ' 10.5 2E US', 'Color:': ' Brown'}",Tokyomitsubishi,"I have really mixed feelings about these boots. On the one hand, I love them, I love this style of boot. Unfortunately there is some thick layer of coating or treatment on the surface of the leather and the sole material is a bit strange. My grandfather passed an old set of black corcoran jump boots he wore in the Army to me, so I had some experience with this type and brand of boot. With these brown boots, I was expecting a more natural look to the leather. The reason I got these boots was because I needed a set of brown shoes to go with a suit and having brown jump boots while wearing a business suit is just my style of doing something conventional in an unconventional way. I am weird like that. The boots run just a little large, until I used a set of orthotics (Pedag Viva Outdoor, order about a half size, or better, full size larger) and now they are a dream. I polished them up a little, not quite spitshine, because of their intended use. I do like them and they are growing on me more with time, but a set of brown boots with natural grain visible as in the old black pair would be unbelievably amazing. These as they are just feel less refined, less mature.","Good, good.",1458950400
5,4,TRUE,"03 19, 2015",A1R2NFBTKD1X7Z,B0002ZYRTS,"{'Size:': ' 10.5 D(M) US', 'Color:': ' Brown'}",NedKelly,"From reading Corcoran reviews on numerous sites, I have concluded that people complain about these boots quite often. Be it the initial stiffness or complexity of the break in period or whatever it may be, my opinion (based on my analysis) is this; These boots are not for 47 year old computer technicians who wear their grandad's 101 Airborne uniform on sundays to play war with other 47 year old computer technicians... These boots are for people who need good, American made boots that will last for a long period of time and can be easily repaired after heavy, extensive use.

 Yes, these boots hurt like hell to break in. Just wearing them is NOT going to do the trick. When I purchased these boots I filled them with warm water, dumped them out, pulled them on over two pairs of socks, walked around for an hour, coated them in saddle soap, bent them every-which-way they could possibly (and naturally) bend, jogged in them, ran in them, bla bla bla. I repeated this for a week and then I wore them to work. I polished them up nightly and worked mink oil into the leather with a rag. After a couple weeks of pain and blisters these boots formed to my feet like moccasins and became amongst the most comfortable boots I had ever worn but it took time.

 You need to understand before purchasing these boots that these are what boots used to be. They are of a quality no longer available in any other brand of footwear. These were issued to US troops in WW2 and worn for a year, sometimes two years straight.  The same boot on the same foot, every day for the duration of the war and they lasted beautifully. Thats why people buy these boots, and aside from the lack of a ""C"" stamped into the leather (a common complaint that somehow renders low ratings) these boots are unchanged from those used in the war.

Bottom line; if you work construction and need good boots to hold up to the rigors of the trades, or you just want something that you can rely on for years to come for other activities then buy these boots. Buying American is never a bad decision.

If you want something to play dress up in or a boot that will be comfortable right out of the box then seek a Chinese made, imitation.",Have you ever had REAL leather boots?,1426723200,
5,2,TRUE,"11 11, 2014",AFU56ZEMSMYY4,B0002ZYRTS,"{'Size:': ' 12 D(M) US', 'Color:': ' Brown'}",Marty G.,"You only need these if you actually jump from a C-47 Aircraft.  If you are just a ground pounder reenactor, you do not deserve to wear them.  Come to the WWII Airborne Demonstration Team in Frederick Oklahoma and earn your jump wings for real!  www.wwiiadt.org",Classic Jump Boots,1415664000,
5,2,TRUE,"02 27, 2013",A1YCKWCRIIQSY0,B0002ZYRTS,"{'Size:': ' 8 D(M) US', 'Color:': ' Brown'}",The Howling Moondoggy,"These boots are amazing... the leather, the feel... I'm so excited to have them! Worth the money!!! Wish I could do everythingwith these boots... even sleep. Great boots made in the USA. Proud American",proud owner,1361923200,
5,3,TRUE,"05 10, 2017",A3VB9KG6956B6Y,B0002ZYT2S,"{'Size:': ' 6 D(M) US', 'Color:': ' Black'}",SW Pa buyer,"Can't believe how inexpensive these were! I usually pay over twice this for patrol boots.  Awesome look too.  After 15yrs of police boots I just wanted something different.  Lots of others notice them too.  I'm not a boot shiner and prefer to just toss them after 10months or so and these keep a great shine on the toe.  I thought laces as opposed to a zipper would annoy me but they just take a minute, so that's no big deal.",Perfect!  I'm an 8.5 women's boot and got these in a 6 and perfect fit.,1494374400,
5,2,TRUE,"03 19, 2016",A13IJZFG5I0X82,B0002ZYT2S,"{'Size:': ' 12 E US', 'Color:': ' Black'}",bojorn,"These are classics... When you think combat boots from the wimped before they became giant sneakers, these are what come to mind.  These are the combat boots your grandfather was wearing when he came back from WWII and swept your grandmother off her feet in.  No group of solders ever looked better.
Comfortable right out of the box but are becoming even better with the break in.
I will write another review in about 6 months to see about durability.  As for right now I they seem to be holding up perfectly.",The classic combat boot,1458345600,
5,5,TRUE,"05 16, 2016",APOR0B6UFMKVU,B0002ZYV7G,"{'Size:': ' 10.5 D(M) US', 'Color:': ' Black'}",Marco Antonio Valdez,best boots I have ever worn in my life. My first pair lasted my from 2001-2015. I was in high school when I bought my first pair. Occasional spit shines would bring these back to life. most comfortable boots ever. more comfortable than some of my sneakers. I am not exaggerating this claim. There is a reason this will be my 3rd pair. Customer for life.,best boots I have ever worn in my life,1463356800,
5,2,TRUE,"05 19, 2015",A34EGIBV0LVKC9,B0002ZYV7G,"{'Size:': ' 11 EE US', 'Color:': ' Black'}",mark,"This may be a little long so let me start with the conclusion, a great pair of boots. These boots lead one to believe they are for army, police and the like, which I am sure they would serve well for. My day to day is a little different. I work in a supermarket. I stand, walk, move, lift and generally never sit down for 8 hours a day six days a week. Before these boots I tried many others and never even consider a different pair now. They are comfortable supportive and last a long time. Again to my day to day, my feet get wet pretty often. Previous to these boots getting wet would cause my leather topped boots to crack from the wet dry cycle. These boots have a nylon top area that is great. It will take a shine when you wax the leather. And has never cracked split or torn. The sole is high quality softer than a vibram sole. In about 15 years I have been through 6 pairs, and when they are not good enough for work the are great for shovel work. Finally, made in the U.S.A. can't put a price on that.",can't go wrong.,1431993600,
